CHR,featureChunkFile
1,genelist_sorted.chr1.chunk0108
1,genelist_sorted.chr1.chunk0109
1,genelist_sorted.chr1.chunk0110
1,genelist_sorted.chr1.chunk0111
1,genelist_sorted.chr1.chunk0112
1,genelist_sorted.chr1.chunk0113
1,genelist_sorted.chr1.chunk0114
1,genelist_sorted.chr1.chunk0115
1,genelist_sorted.chr1.chunk0116
1,genelist_sorted.chr1.chunk0117
1,genelist_sorted.chr1.chunk0118
1,genelist_sorted.chr1.chunk0119
1,genelist_sorted.chr1.chunk0120
1,genelist_sorted.chr1.chunk0121
1,genelist_sorted.chr1.chunk0122
1,genelist_sorted.chr1.chunk0123
1,genelist_sorted.chr1.chunk0124
1,genelist_sorted.chr1.chunk0125
1,genelist_sorted.chr1.chunk0126
1,genelist_sorted.chr1.chunk0127
1,genelist_sorted.chr1.chunk0128
1,genelist_sorted.chr1.chunk0129
1,genelist_sorted.chr1.chunk0130
1,genelist_sorted.chr1.chunk0131
1,genelist_sorted.chr1.chunk0132
1,genelist_sorted.chr1.chunk0133
1,genelist_sorted.chr1.chunk0134
1,genelist_sorted.chr1.chunk0135
1,genelist_sorted.chr1.chunk0136
1,genelist_sorted.chr1.chunk0137
1,genelist_sorted.chr1.chunk0138
1,genelist_sorted.chr1.chunk0139
1,genelist_sorted.chr1.chunk0140
1,genelist_sorted.chr1.chunk0141
1,genelist_sorted.chr1.chunk0142
1,genelist_sorted.chr1.chunk0143
1,genelist_sorted.chr1.chunk0144
1,genelist_sorted.chr1.chunk0145
1,genelist_sorted.chr1.chunk0146
1,genelist_sorted.chr1.chunk0147
1,genelist_sorted.chr1.chunk0148
1,genelist_sorted.chr1.chunk0149
1,genelist_sorted.chr1.chunk0150
1,genelist_sorted.chr1.chunk0151
1,genelist_sorted.chr1.chunk0152
1,genelist_sorted.chr1.chunk0153
1,genelist_sorted.chr1.chunk0154
1,genelist_sorted.chr1.chunk0155
1,genelist_sorted.chr1.chunk0156
1,genelist_sorted.chr1.chunk0157
1,genelist_sorted.chr1.chunk0158
1,genelist_sorted.chr1.chunk0159
1,genelist_sorted.chr1.chunk0160
1,genelist_sorted.chr1.chunk0161
1,genelist_sorted.chr1.chunk0162
1,genelist_sorted.chr1.chunk0163
1,genelist_sorted.chr1.chunk0164
1,genelist_sorted.chr1.chunk0165
1,genelist_sorted.chr1.chunk0166
1,genelist_sorted.chr1.chunk0167
1,genelist_sorted.chr1.chunk0168
1,genelist_sorted.chr1.chunk0169
1,genelist_sorted.chr1.chunk0170
1,genelist_sorted.chr1.chunk0171
1,genelist_sorted.chr1.chunk0172
1,genelist_sorted.chr1.chunk0173
1,genelist_sorted.chr1.chunk0174
1,genelist_sorted.chr1.chunk0175
1,genelist_sorted.chr1.chunk0176
1,genelist_sorted.chr1.chunk0177
1,genelist_sorted.chr1.chunk0178
1,genelist_sorted.chr1.chunk0179
1,genelist_sorted.chr1.chunk0180
1,genelist_sorted.chr1.chunk0181
1,genelist_sorted.chr1.chunk0182
1,genelist_sorted.chr1.chunk0183
1,genelist_sorted.chr1.chunk0184
1,genelist_sorted.chr1.chunk0185
1,genelist_sorted.chr1.chunk0186
1,genelist_sorted.chr1.chunk0187
1,genelist_sorted.chr1.chunk0188
1,genelist_sorted.chr1.chunk0189
1,genelist_sorted.chr1.chunk0190
1,genelist_sorted.chr1.chunk0191
1,genelist_sorted.chr1.chunk0192
1,genelist_sorted.chr1.chunk0193
1,genelist_sorted.chr1.chunk0194
1,genelist_sorted.chr1.chunk0195
1,genelist_sorted.chr1.chunk0196
1,genelist_sorted.chr1.chunk0197
1,genelist_sorted.chr1.chunk0198
1,genelist_sorted.chr1.chunk0199
1,genelist_sorted.chr1.chunk0200
1,genelist_sorted.chr1.chunk0201
1,genelist_sorted.chr1.chunk0202
1,genelist_sorted.chr1.chunk0203
1,genelist_sorted.chr1.chunk0204
1,genelist_sorted.chr1.chunk0205
1,genelist_sorted.chr1.chunk0206
1,genelist_sorted.chr1.chunk0207
1,genelist_sorted.chr1.chunk0208
1,genelist_sorted.chr1.chunk0209
1,genelist_sorted.chr1.chunk0210
1,genelist_sorted.chr1.chunk0211
1,genelist_sorted.chr1.chunk0212
1,genelist_sorted.chr1.chunk0213
1,genelist_sorted.chr1.chunk0214
1,genelist_sorted.chr1.chunk0215
1,genelist_sorted.chr1.chunk0216
1,genelist_sorted.chr1.chunk0217
1,genelist_sorted.chr1.chunk0218
1,genelist_sorted.chr1.chunk0219
1,genelist_sorted.chr1.chunk0220
1,genelist_sorted.chr1.chunk0221
1,genelist_sorted.chr1.chunk0222
1,genelist_sorted.chr1.chunk0223
1,genelist_sorted.chr1.chunk0224
1,genelist_sorted.chr1.chunk0225
1,genelist_sorted.chr1.chunk0226
1,genelist_sorted.chr1.chunk0227
1,genelist_sorted.chr1.chunk0228
1,genelist_sorted.chr1.chunk0229
1,genelist_sorted.chr1.chunk0230
1,genelist_sorted.chr1.chunk0231
1,genelist_sorted.chr1.chunk0232
1,genelist_sorted.chr1.chunk0233
1,genelist_sorted.chr1.chunk0234
1,genelist_sorted.chr1.chunk0235
1,genelist_sorted.chr1.chunk0236
1,genelist_sorted.chr1.chunk0237
1,genelist_sorted.chr1.chunk0238
1,genelist_sorted.chr1.chunk0239
1,genelist_sorted.chr1.chunk0240
1,genelist_sorted.chr1.chunk0241
1,genelist_sorted.chr1.chunk0242
1,genelist_sorted.chr1.chunk0243
1,genelist_sorted.chr1.chunk0244
1,genelist_sorted.chr1.chunk0245
1,genelist_sorted.chr1.chunk0246
1,genelist_sorted.chr1.chunk0247
1,genelist_sorted.chr1.chunk0248
1,genelist_sorted.chr1.chunk0249
1,genelist_sorted.chr1.chunk0250
1,genelist_sorted.chr1.chunk0251
1,genelist_sorted.chr1.chunk0252
1,genelist_sorted.chr1.chunk0253
1,genelist_sorted.chr1.chunk0254
1,genelist_sorted.chr1.chunk0255
1,genelist_sorted.chr1.chunk0256
1,genelist_sorted.chr1.chunk0257
1,genelist_sorted.chr1.chunk0258
1,genelist_sorted.chr1.chunk0259
1,genelist_sorted.chr1.chunk0260
1,genelist_sorted.chr1.chunk0261
1,genelist_sorted.chr1.chunk0262
1,genelist_sorted.chr1.chunk0263
1,genelist_sorted.chr1.chunk0264
1,genelist_sorted.chr1.chunk0265
1,genelist_sorted.chr1.chunk0266
1,genelist_sorted.chr1.chunk0267
1,genelist_sorted.chr1.chunk0268
1,genelist_sorted.chr1.chunk0269
1,genelist_sorted.chr1.chunk0270
1,genelist_sorted.chr1.chunk0271
1,genelist_sorted.chr1.chunk0272
1,genelist_sorted.chr1.chunk0273
1,genelist_sorted.chr1.chunk0274
1,genelist_sorted.chr1.chunk0275
1,genelist_sorted.chr1.chunk0276
1,genelist_sorted.chr1.chunk0277
1,genelist_sorted.chr1.chunk0278
1,genelist_sorted.chr1.chunk0279
1,genelist_sorted.chr1.chunk0280
1,genelist_sorted.chr1.chunk0281
1,genelist_sorted.chr1.chunk0282
1,genelist_sorted.chr1.chunk0283
1,genelist_sorted.chr1.chunk0284
1,genelist_sorted.chr1.chunk0285
1,genelist_sorted.chr1.chunk0286
1,genelist_sorted.chr1.chunk0287
1,genelist_sorted.chr1.chunk0288
1,genelist_sorted.chr1.chunk0289
1,genelist_sorted.chr1.chunk0290
1,genelist_sorted.chr1.chunk0291
1,genelist_sorted.chr1.chunk0292
1,genelist_sorted.chr1.chunk0293
1,genelist_sorted.chr1.chunk0294
1,genelist_sorted.chr1.chunk0295
1,genelist_sorted.chr1.chunk0296
1,genelist_sorted.chr1.chunk0297
1,genelist_sorted.chr1.chunk0298
1,genelist_sorted.chr1.chunk0299
1,genelist_sorted.chr1.chunk0300
1,genelist_sorted.chr1.chunk0301
1,genelist_sorted.chr1.chunk0302
1,genelist_sorted.chr1.chunk0303
1,genelist_sorted.chr1.chunk0304
1,genelist_sorted.chr1.chunk0305
1,genelist_sorted.chr1.chunk0306
1,genelist_sorted.chr1.chunk0307
1,genelist_sorted.chr1.chunk0308
1,genelist_sorted.chr1.chunk0309
1,genelist_sorted.chr1.chunk0310
1,genelist_sorted.chr1.chunk0311
1,genelist_sorted.chr1.chunk0312
1,genelist_sorted.chr1.chunk0313
1,genelist_sorted.chr1.chunk0314
1,genelist_sorted.chr1.chunk0315
1,genelist_sorted.chr1.chunk0316
1,genelist_sorted.chr1.chunk0317
1,genelist_sorted.chr1.chunk0318
1,genelist_sorted.chr1.chunk0319
1,genelist_sorted.chr1.chunk0320
1,genelist_sorted.chr1.chunk0321
1,genelist_sorted.chr1.chunk0322
1,genelist_sorted.chr1.chunk0323
1,genelist_sorted.chr1.chunk0324
1,genelist_sorted.chr1.chunk0325
1,genelist_sorted.chr1.chunk0326
1,genelist_sorted.chr1.chunk0327
1,genelist_sorted.chr1.chunk0328
1,genelist_sorted.chr1.chunk0329
1,genelist_sorted.chr1.chunk0330
1,genelist_sorted.chr1.chunk0331
1,genelist_sorted.chr1.chunk0332
1,genelist_sorted.chr1.chunk0333
1,genelist_sorted.chr1.chunk0334
1,genelist_sorted.chr1.chunk0335
1,genelist_sorted.chr1.chunk0336
1,genelist_sorted.chr1.chunk0337
1,genelist_sorted.chr1.chunk0338
1,genelist_sorted.chr1.chunk0339
1,genelist_sorted.chr1.chunk0340
1,genelist_sorted.chr1.chunk0341
1,genelist_sorted.chr1.chunk0342
1,genelist_sorted.chr1.chunk0343
1,genelist_sorted.chr1.chunk0344
1,genelist_sorted.chr1.chunk0345
1,genelist_sorted.chr1.chunk0346
1,genelist_sorted.chr1.chunk0347
1,genelist_sorted.chr1.chunk0348
1,genelist_sorted.chr1.chunk0349
1,genelist_sorted.chr1.chunk0350
1,genelist_sorted.chr1.chunk0351
1,genelist_sorted.chr1.chunk0352
1,genelist_sorted.chr1.chunk0353
1,genelist_sorted.chr1.chunk0354
1,genelist_sorted.chr1.chunk0355
1,genelist_sorted.chr1.chunk0356
1,genelist_sorted.chr1.chunk0357
1,genelist_sorted.chr1.chunk0358
1,genelist_sorted.chr1.chunk0359
1,genelist_sorted.chr1.chunk0360
1,genelist_sorted.chr1.chunk0361
1,genelist_sorted.chr1.chunk0362
1,genelist_sorted.chr1.chunk0363
1,genelist_sorted.chr1.chunk0364
1,genelist_sorted.chr1.chunk0365
1,genelist_sorted.chr1.chunk0366
1,genelist_sorted.chr1.chunk0367
1,genelist_sorted.chr1.chunk0368
1,genelist_sorted.chr1.chunk0369
1,genelist_sorted.chr1.chunk0370
1,genelist_sorted.chr1.chunk0371
1,genelist_sorted.chr1.chunk0372
1,genelist_sorted.chr1.chunk0373
1,genelist_sorted.chr1.chunk0374
1,genelist_sorted.chr1.chunk0375
1,genelist_sorted.chr1.chunk0376
1,genelist_sorted.chr1.chunk0377
1,genelist_sorted.chr1.chunk0378
1,genelist_sorted.chr1.chunk0379
1,genelist_sorted.chr1.chunk0380
1,genelist_sorted.chr1.chunk0381
1,genelist_sorted.chr1.chunk0382
1,genelist_sorted.chr1.chunk0383
1,genelist_sorted.chr1.chunk0384
1,genelist_sorted.chr1.chunk0385
1,genelist_sorted.chr1.chunk0386
1,genelist_sorted.chr1.chunk0387
1,genelist_sorted.chr1.chunk0388
1,genelist_sorted.chr1.chunk0389
1,genelist_sorted.chr1.chunk0390
1,genelist_sorted.chr1.chunk0391
1,genelist_sorted.chr1.chunk0392
1,genelist_sorted.chr1.chunk0393
1,genelist_sorted.chr1.chunk0394
1,genelist_sorted.chr1.chunk0395
1,genelist_sorted.chr1.chunk0396
1,genelist_sorted.chr1.chunk0397
1,genelist_sorted.chr1.chunk0398
1,genelist_sorted.chr1.chunk0399
1,genelist_sorted.chr1.chunk0400
1,genelist_sorted.chr1.chunk0401
1,genelist_sorted.chr1.chunk0402
1,genelist_sorted.chr1.chunk0403
1,genelist_sorted.chr1.chunk0404
1,genelist_sorted.chr1.chunk0405
1,genelist_sorted.chr1.chunk0406
1,genelist_sorted.chr1.chunk0407
1,genelist_sorted.chr1.chunk0408
1,genelist_sorted.chr1.chunk0409
1,genelist_sorted.chr1.chunk0410
1,genelist_sorted.chr1.chunk0411
1,genelist_sorted.chr1.chunk0412
1,genelist_sorted.chr1.chunk0413
1,genelist_sorted.chr1.chunk0414
1,genelist_sorted.chr1.chunk0415
1,genelist_sorted.chr1.chunk0416
1,genelist_sorted.chr1.chunk0417
1,genelist_sorted.chr1.chunk0418
1,genelist_sorted.chr1.chunk0419
1,genelist_sorted.chr1.chunk0420
1,genelist_sorted.chr1.chunk0421
1,genelist_sorted.chr1.chunk0422
1,genelist_sorted.chr1.chunk0423
1,genelist_sorted.chr1.chunk0424
1,genelist_sorted.chr1.chunk0425
1,genelist_sorted.chr1.chunk0426
1,genelist_sorted.chr1.chunk0427
1,genelist_sorted.chr1.chunk0428
1,genelist_sorted.chr1.chunk0429
1,genelist_sorted.chr1.chunk0430
1,genelist_sorted.chr1.chunk0431
1,genelist_sorted.chr1.chunk0432
1,genelist_sorted.chr1.chunk0433
1,genelist_sorted.chr1.chunk0434
1,genelist_sorted.chr1.chunk0435
1,genelist_sorted.chr1.chunk0436
1,genelist_sorted.chr1.chunk0437
1,genelist_sorted.chr1.chunk0438
1,genelist_sorted.chr1.chunk0439
1,genelist_sorted.chr1.chunk0440
1,genelist_sorted.chr1.chunk0441
1,genelist_sorted.chr1.chunk0442
1,genelist_sorted.chr1.chunk0443
1,genelist_sorted.chr1.chunk0444
1,genelist_sorted.chr1.chunk0445
1,genelist_sorted.chr1.chunk0446
1,genelist_sorted.chr1.chunk0447
1,genelist_sorted.chr1.chunk0448
1,genelist_sorted.chr1.chunk0449
1,genelist_sorted.chr1.chunk0450
1,genelist_sorted.chr1.chunk0451
1,genelist_sorted.chr1.chunk0452
1,genelist_sorted.chr1.chunk0453
1,genelist_sorted.chr1.chunk0454
1,genelist_sorted.chr1.chunk0455
1,genelist_sorted.chr1.chunk0456
1,genelist_sorted.chr1.chunk0457
1,genelist_sorted.chr1.chunk0458
1,genelist_sorted.chr1.chunk0459
1,genelist_sorted.chr1.chunk0460
1,genelist_sorted.chr1.chunk0461
1,genelist_sorted.chr1.chunk0462
1,genelist_sorted.chr1.chunk0463
1,genelist_sorted.chr1.chunk0464
1,genelist_sorted.chr1.chunk0465
1,genelist_sorted.chr1.chunk0466
1,genelist_sorted.chr1.chunk0467
1,genelist_sorted.chr1.chunk0468
1,genelist_sorted.chr1.chunk0469
1,genelist_sorted.chr1.chunk0470
1,genelist_sorted.chr1.chunk0471
1,genelist_sorted.chr1.chunk0472
1,genelist_sorted.chr1.chunk0473
1,genelist_sorted.chr1.chunk0474
1,genelist_sorted.chr1.chunk0475
1,genelist_sorted.chr1.chunk0476
1,genelist_sorted.chr1.chunk0477
1,genelist_sorted.chr1.chunk0478
1,genelist_sorted.chr1.chunk0479
1,genelist_sorted.chr1.chunk0480
1,genelist_sorted.chr1.chunk0481
1,genelist_sorted.chr1.chunk0482
1,genelist_sorted.chr1.chunk0483
1,genelist_sorted.chr1.chunk0484
1,genelist_sorted.chr1.chunk0485
1,genelist_sorted.chr1.chunk0486
1,genelist_sorted.chr1.chunk0487
1,genelist_sorted.chr1.chunk0488
1,genelist_sorted.chr1.chunk0489
1,genelist_sorted.chr1.chunk0490
1,genelist_sorted.chr1.chunk0491
1,genelist_sorted.chr1.chunk0492
1,genelist_sorted.chr1.chunk0493
1,genelist_sorted.chr1.chunk0494
1,genelist_sorted.chr1.chunk0495
1,genelist_sorted.chr1.chunk0496
1,genelist_sorted.chr1.chunk0497
1,genelist_sorted.chr1.chunk0498
1,genelist_sorted.chr1.chunk0499
1,genelist_sorted.chr1.chunk0500
1,genelist_sorted.chr1.chunk0501
1,genelist_sorted.chr1.chunk0502
1,genelist_sorted.chr1.chunk0503
1,genelist_sorted.chr1.chunk0504
1,genelist_sorted.chr1.chunk0505
1,genelist_sorted.chr1.chunk0506
1,genelist_sorted.chr1.chunk0507
1,genelist_sorted.chr1.chunk0508
1,genelist_sorted.chr1.chunk0509
1,genelist_sorted.chr1.chunk0510
1,genelist_sorted.chr1.chunk0511
1,genelist_sorted.chr1.chunk0512
1,genelist_sorted.chr1.chunk0513
1,genelist_sorted.chr1.chunk0514
1,genelist_sorted.chr1.chunk0515
1,genelist_sorted.chr1.chunk0516
1,genelist_sorted.chr1.chunk0517
1,genelist_sorted.chr1.chunk0518
1,genelist_sorted.chr1.chunk0519
1,genelist_sorted.chr1.chunk0520
1,genelist_sorted.chr1.chunk0521
1,genelist_sorted.chr1.chunk0522
1,genelist_sorted.chr1.chunk0523
1,genelist_sorted.chr1.chunk0524
1,genelist_sorted.chr1.chunk0525
1,genelist_sorted.chr1.chunk0526
1,genelist_sorted.chr1.chunk0527
1,genelist_sorted.chr1.chunk0528
1,genelist_sorted.chr1.chunk0529
1,genelist_sorted.chr1.chunk0530
1,genelist_sorted.chr1.chunk0531
1,genelist_sorted.chr1.chunk0532
1,genelist_sorted.chr1.chunk0533
1,genelist_sorted.chr1.chunk0534
1,genelist_sorted.chr1.chunk0535
1,genelist_sorted.chr1.chunk0536
1,genelist_sorted.chr1.chunk0537
1,genelist_sorted.chr1.chunk0538
1,genelist_sorted.chr1.chunk0539
1,genelist_sorted.chr1.chunk0540
1,genelist_sorted.chr1.chunk0541
1,genelist_sorted.chr1.chunk0542
1,genelist_sorted.chr1.chunk0543
1,genelist_sorted.chr1.chunk0544
1,genelist_sorted.chr1.chunk0545
1,genelist_sorted.chr1.chunk0546
1,genelist_sorted.chr1.chunk0547
1,genelist_sorted.chr1.chunk0548
1,genelist_sorted.chr1.chunk0549
1,genelist_sorted.chr1.chunk0550
1,genelist_sorted.chr1.chunk0551
1,genelist_sorted.chr1.chunk0552
1,genelist_sorted.chr1.chunk0553
1,genelist_sorted.chr1.chunk0554
1,genelist_sorted.chr1.chunk0555
1,genelist_sorted.chr1.chunk0556
1,genelist_sorted.chr1.chunk0557
1,genelist_sorted.chr1.chunk0558
1,genelist_sorted.chr1.chunk0559
1,genelist_sorted.chr1.chunk0560
1,genelist_sorted.chr1.chunk0561
1,genelist_sorted.chr1.chunk0562
1,genelist_sorted.chr1.chunk0563
1,genelist_sorted.chr1.chunk0564
1,genelist_sorted.chr1.chunk0565
1,genelist_sorted.chr1.chunk0566
1,genelist_sorted.chr1.chunk0567
1,genelist_sorted.chr1.chunk0568
1,genelist_sorted.chr1.chunk0569
1,genelist_sorted.chr1.chunk0570
1,genelist_sorted.chr1.chunk0571
1,genelist_sorted.chr1.chunk0572
1,genelist_sorted.chr1.chunk0573
1,genelist_sorted.chr1.chunk0574
1,genelist_sorted.chr1.chunk0575
1,genelist_sorted.chr1.chunk0576
1,genelist_sorted.chr1.chunk0577
1,genelist_sorted.chr1.chunk0578
1,genelist_sorted.chr1.chunk0579
1,genelist_sorted.chr1.chunk0580
1,genelist_sorted.chr1.chunk0581
1,genelist_sorted.chr1.chunk0582
1,genelist_sorted.chr1.chunk0583
1,genelist_sorted.chr1.chunk0584
1,genelist_sorted.chr1.chunk0585
1,genelist_sorted.chr1.chunk0586
1,genelist_sorted.chr1.chunk0587
1,genelist_sorted.chr1.chunk0588
1,genelist_sorted.chr1.chunk0589
1,genelist_sorted.chr1.chunk0590
1,genelist_sorted.chr1.chunk0591
1,genelist_sorted.chr1.chunk0592
1,genelist_sorted.chr1.chunk0593
1,genelist_sorted.chr1.chunk0594
1,genelist_sorted.chr1.chunk0595
1,genelist_sorted.chr1.chunk0596
1,genelist_sorted.chr1.chunk0597
1,genelist_sorted.chr1.chunk0598
1,genelist_sorted.chr1.chunk0599
1,genelist_sorted.chr1.chunk0600
1,genelist_sorted.chr1.chunk0601
1,genelist_sorted.chr1.chunk0602
1,genelist_sorted.chr1.chunk0603
1,genelist_sorted.chr1.chunk0604
1,genelist_sorted.chr1.chunk0605
1,genelist_sorted.chr1.chunk0606
1,genelist_sorted.chr1.chunk0607
1,genelist_sorted.chr1.chunk0608
1,genelist_sorted.chr1.chunk0609
1,genelist_sorted.chr1.chunk0610
1,genelist_sorted.chr1.chunk0611
1,genelist_sorted.chr1.chunk0612
1,genelist_sorted.chr1.chunk0613
1,genelist_sorted.chr1.chunk0614
1,genelist_sorted.chr1.chunk0615
1,genelist_sorted.chr1.chunk0616
1,genelist_sorted.chr1.chunk0617
1,genelist_sorted.chr1.chunk0618
1,genelist_sorted.chr1.chunk0619
1,genelist_sorted.chr1.chunk0620
1,genelist_sorted.chr1.chunk0621
1,genelist_sorted.chr1.chunk0622
1,genelist_sorted.chr1.chunk0623
1,genelist_sorted.chr1.chunk0624
1,genelist_sorted.chr1.chunk0625
1,genelist_sorted.chr1.chunk0626
1,genelist_sorted.chr1.chunk0627
1,genelist_sorted.chr1.chunk0628
1,genelist_sorted.chr1.chunk0629
1,genelist_sorted.chr1.chunk0630
1,genelist_sorted.chr1.chunk0631
1,genelist_sorted.chr1.chunk0632
1,genelist_sorted.chr1.chunk0633
1,genelist_sorted.chr1.chunk0634
1,genelist_sorted.chr1.chunk0635
1,genelist_sorted.chr1.chunk0636
1,genelist_sorted.chr1.chunk0637
1,genelist_sorted.chr1.chunk0638
1,genelist_sorted.chr1.chunk0639
1,genelist_sorted.chr1.chunk0640
1,genelist_sorted.chr1.chunk0641
1,genelist_sorted.chr1.chunk0642
1,genelist_sorted.chr1.chunk0643
1,genelist_sorted.chr1.chunk0644
1,genelist_sorted.chr1.chunk0645
1,genelist_sorted.chr1.chunk0646
1,genelist_sorted.chr1.chunk0647
1,genelist_sorted.chr1.chunk0648
1,genelist_sorted.chr1.chunk0649
1,genelist_sorted.chr1.chunk0650
1,genelist_sorted.chr1.chunk0651
1,genelist_sorted.chr1.chunk0652
1,genelist_sorted.chr1.chunk0653
1,genelist_sorted.chr1.chunk0654
1,genelist_sorted.chr1.chunk0655
1,genelist_sorted.chr1.chunk0656
1,genelist_sorted.chr1.chunk0657
1,genelist_sorted.chr1.chunk0658
1,genelist_sorted.chr1.chunk0659
1,genelist_sorted.chr1.chunk0660
1,genelist_sorted.chr1.chunk0661
1,genelist_sorted.chr1.chunk0662
1,genelist_sorted.chr1.chunk0663
1,genelist_sorted.chr1.chunk0664
1,genelist_sorted.chr1.chunk0665
1,genelist_sorted.chr1.chunk0666
1,genelist_sorted.chr1.chunk0667
1,genelist_sorted.chr1.chunk0668
1,genelist_sorted.chr1.chunk0669
1,genelist_sorted.chr1.chunk0670
1,genelist_sorted.chr1.chunk0671
1,genelist_sorted.chr1.chunk0672
1,genelist_sorted.chr1.chunk0673
1,genelist_sorted.chr1.chunk0674
1,genelist_sorted.chr1.chunk0675
1,genelist_sorted.chr1.chunk0676
1,genelist_sorted.chr1.chunk0677
1,genelist_sorted.chr1.chunk0678
1,genelist_sorted.chr1.chunk0679
1,genelist_sorted.chr1.chunk0680
1,genelist_sorted.chr1.chunk0681
1,genelist_sorted.chr1.chunk0682
1,genelist_sorted.chr1.chunk0683
1,genelist_sorted.chr1.chunk0684
1,genelist_sorted.chr1.chunk0685
1,genelist_sorted.chr1.chunk0686
1,genelist_sorted.chr1.chunk0687
1,genelist_sorted.chr1.chunk0688
1,genelist_sorted.chr1.chunk0689
1,genelist_sorted.chr1.chunk0690
1,genelist_sorted.chr1.chunk0691
1,genelist_sorted.chr1.chunk0692
1,genelist_sorted.chr1.chunk0693
1,genelist_sorted.chr1.chunk0694
1,genelist_sorted.chr1.chunk0695
1,genelist_sorted.chr1.chunk0696
1,genelist_sorted.chr1.chunk0697
