CHR,featureChunkFile
6,transcriptlist_sorted.chr6.chunk005.gz
6,transcriptlist_sorted.chr6.chunk006.gz
6,transcriptlist_sorted.chr6.chunk007.gz
6,transcriptlist_sorted.chr6.chunk008.gz
7,transcriptlist_sorted.chr7.chunk000.gz
7,transcriptlist_sorted.chr7.chunk001.gz
7,transcriptlist_sorted.chr7.chunk002.gz
7,transcriptlist_sorted.chr7.chunk003.gz
7,transcriptlist_sorted.chr7.chunk004.gz
7,transcriptlist_sorted.chr7.chunk005.gz
7,transcriptlist_sorted.chr7.chunk006.gz
7,transcriptlist_sorted.chr7.chunk007.gz
7,transcriptlist_sorted.chr7.chunk008.gz
7,transcriptlist_sorted.chr7.chunk009.gz
8,transcriptlist_sorted.chr8.chunk000.gz
8,transcriptlist_sorted.chr8.chunk001.gz
8,transcriptlist_sorted.chr8.chunk002.gz
8,transcriptlist_sorted.chr8.chunk003.gz
8,transcriptlist_sorted.chr8.chunk004.gz
8,transcriptlist_sorted.chr8.chunk005.gz
8,transcriptlist_sorted.chr8.chunk006.gz
8,transcriptlist_sorted.chr8.chunk007.gz
9,transcriptlist_sorted.chr9.chunk000.gz
9,transcriptlist_sorted.chr9.chunk001.gz
9,transcriptlist_sorted.chr9.chunk002.gz
9,transcriptlist_sorted.chr9.chunk003.gz
9,transcriptlist_sorted.chr9.chunk004.gz
9,transcriptlist_sorted.chr9.chunk005.gz
9,transcriptlist_sorted.chr9.chunk006.gz
10,transcriptlist_sorted.chr10.chunk000.gz
10,transcriptlist_sorted.chr10.chunk001.gz
10,transcriptlist_sorted.chr10.chunk002.gz
10,transcriptlist_sorted.chr10.chunk003.gz
10,transcriptlist_sorted.chr10.chunk004.gz
10,transcriptlist_sorted.chr10.chunk005.gz
10,transcriptlist_sorted.chr10.chunk006.gz
11,transcriptlist_sorted.chr11.chunk000.gz
11,transcriptlist_sorted.chr11.chunk001.gz
11,transcriptlist_sorted.chr11.chunk002.gz
11,transcriptlist_sorted.chr11.chunk003.gz
11,transcriptlist_sorted.chr11.chunk004.gz
11,transcriptlist_sorted.chr11.chunk005.gz
11,transcriptlist_sorted.chr11.chunk006.gz
11,transcriptlist_sorted.chr11.chunk007.gz
11,transcriptlist_sorted.chr11.chunk008.gz
11,transcriptlist_sorted.chr11.chunk009.gz
11,transcriptlist_sorted.chr11.chunk010.gz
11,transcriptlist_sorted.chr11.chunk011.gz
11,transcriptlist_sorted.chr11.chunk012.gz
12,transcriptlist_sorted.chr12.chunk000.gz
12,transcriptlist_sorted.chr12.chunk001.gz
12,transcriptlist_sorted.chr12.chunk002.gz
12,transcriptlist_sorted.chr12.chunk003.gz
12,transcriptlist_sorted.chr12.chunk004.gz
12,transcriptlist_sorted.chr12.chunk005.gz
12,transcriptlist_sorted.chr12.chunk006.gz
12,transcriptlist_sorted.chr12.chunk007.gz
12,transcriptlist_sorted.chr12.chunk008.gz
12,transcriptlist_sorted.chr12.chunk009.gz
12,transcriptlist_sorted.chr12.chunk010.gz
12,transcriptlist_sorted.chr12.chunk011.gz
13,transcriptlist_sorted.chr13.chunk000.gz
13,transcriptlist_sorted.chr13.chunk001.gz
13,transcriptlist_sorted.chr13.chunk002.gz
13,transcriptlist_sorted.chr13.chunk003.gz
14,transcriptlist_sorted.chr14.chunk000.gz
14,transcriptlist_sorted.chr14.chunk001.gz
14,transcriptlist_sorted.chr14.chunk002.gz
14,transcriptlist_sorted.chr14.chunk003.gz
14,transcriptlist_sorted.chr14.chunk004.gz
14,transcriptlist_sorted.chr14.chunk005.gz
14,transcriptlist_sorted.chr14.chunk006.gz
14,transcriptlist_sorted.chr14.chunk007.gz
15,transcriptlist_sorted.chr15.chunk000.gz
15,transcriptlist_sorted.chr15.chunk001.gz
15,transcriptlist_sorted.chr15.chunk002.gz
15,transcriptlist_sorted.chr15.chunk003.gz
15,transcriptlist_sorted.chr15.chunk004.gz
15,transcriptlist_sorted.chr15.chunk005.gz
15,transcriptlist_sorted.chr15.chunk006.gz
15,transcriptlist_sorted.chr15.chunk007.gz
16,transcriptlist_sorted.chr16.chunk000.gz
16,transcriptlist_sorted.chr16.chunk001.gz
16,transcriptlist_sorted.chr16.chunk002.gz
16,transcriptlist_sorted.chr16.chunk003.gz
16,transcriptlist_sorted.chr16.chunk004.gz
16,transcriptlist_sorted.chr16.chunk005.gz
16,transcriptlist_sorted.chr16.chunk006.gz
16,transcriptlist_sorted.chr16.chunk007.gz
16,transcriptlist_sorted.chr16.chunk008.gz
16,transcriptlist_sorted.chr16.chunk009.gz
17,transcriptlist_sorted.chr17.chunk000.gz
17,transcriptlist_sorted.chr17.chunk001.gz
17,transcriptlist_sorted.chr17.chunk002.gz
17,transcriptlist_sorted.chr17.chunk003.gz
17,transcriptlist_sorted.chr17.chunk004.gz
17,transcriptlist_sorted.chr17.chunk005.gz
17,transcriptlist_sorted.chr17.chunk006.gz
17,transcriptlist_sorted.chr17.chunk007.gz
17,transcriptlist_sorted.chr17.chunk008.gz
17,transcriptlist_sorted.chr17.chunk009.gz
17,transcriptlist_sorted.chr17.chunk010.gz
17,transcriptlist_sorted.chr17.chunk011.gz
17,transcriptlist_sorted.chr17.chunk012.gz
18,transcriptlist_sorted.chr18.chunk000.gz
18,transcriptlist_sorted.chr18.chunk001.gz
18,transcriptlist_sorted.chr18.chunk002.gz
18,transcriptlist_sorted.chr18.chunk003.gz
19,transcriptlist_sorted.chr19.chunk000.gz
19,transcriptlist_sorted.chr19.chunk001.gz
19,transcriptlist_sorted.chr19.chunk002.gz
19,transcriptlist_sorted.chr19.chunk003.gz
19,transcriptlist_sorted.chr19.chunk004.gz
19,transcriptlist_sorted.chr19.chunk005.gz
19,transcriptlist_sorted.chr19.chunk006.gz
19,transcriptlist_sorted.chr19.chunk007.gz
19,transcriptlist_sorted.chr19.chunk008.gz
19,transcriptlist_sorted.chr19.chunk009.gz
19,transcriptlist_sorted.chr19.chunk010.gz
19,transcriptlist_sorted.chr19.chunk011.gz
19,transcriptlist_sorted.chr19.chunk012.gz
20,transcriptlist_sorted.chr20.chunk000.gz
20,transcriptlist_sorted.chr20.chunk001.gz
20,transcriptlist_sorted.chr20.chunk002.gz
20,transcriptlist_sorted.chr20.chunk003.gz
20,transcriptlist_sorted.chr20.chunk004.gz
21,transcriptlist_sorted.chr21.chunk000.gz
21,transcriptlist_sorted.chr21.chunk001.gz
21,transcriptlist_sorted.chr21.chunk002.gz
22,transcriptlist_sorted.chr22.chunk000.gz
22,transcriptlist_sorted.chr22.chunk001.gz
22,transcriptlist_sorted.chr22.chunk002.gz
22,transcriptlist_sorted.chr22.chunk003.gz
22,transcriptlist_sorted.chr22.chunk004.gz
