CHR,featureChunkFile
17,meta-exonlist_sorted.chr17.chunk00088
17,meta-exonlist_sorted.chr17.chunk00089
17,meta-exonlist_sorted.chr17.chunk00090
17,meta-exonlist_sorted.chr17.chunk00091
17,meta-exonlist_sorted.chr17.chunk00092
17,meta-exonlist_sorted.chr17.chunk00093
17,meta-exonlist_sorted.chr17.chunk00094
17,meta-exonlist_sorted.chr17.chunk00095
17,meta-exonlist_sorted.chr17.chunk00096
17,meta-exonlist_sorted.chr17.chunk00097
17,meta-exonlist_sorted.chr17.chunk00098
17,meta-exonlist_sorted.chr17.chunk00099
17,meta-exonlist_sorted.chr17.chunk00100
17,meta-exonlist_sorted.chr17.chunk00101
17,meta-exonlist_sorted.chr17.chunk00102
17,meta-exonlist_sorted.chr17.chunk00103
17,meta-exonlist_sorted.chr17.chunk00104
17,meta-exonlist_sorted.chr17.chunk00105
17,meta-exonlist_sorted.chr17.chunk00106
17,meta-exonlist_sorted.chr17.chunk00107
17,meta-exonlist_sorted.chr17.chunk00108
17,meta-exonlist_sorted.chr17.chunk00109
17,meta-exonlist_sorted.chr17.chunk00110
17,meta-exonlist_sorted.chr17.chunk00111
17,meta-exonlist_sorted.chr17.chunk00112
17,meta-exonlist_sorted.chr17.chunk00113
17,meta-exonlist_sorted.chr17.chunk00114
17,meta-exonlist_sorted.chr17.chunk00115
17,meta-exonlist_sorted.chr17.chunk00116
17,meta-exonlist_sorted.chr17.chunk00117
17,meta-exonlist_sorted.chr17.chunk00118
17,meta-exonlist_sorted.chr17.chunk00119
17,meta-exonlist_sorted.chr17.chunk00120
17,meta-exonlist_sorted.chr17.chunk00121
17,meta-exonlist_sorted.chr17.chunk00122
17,meta-exonlist_sorted.chr17.chunk00123
17,meta-exonlist_sorted.chr17.chunk00124
17,meta-exonlist_sorted.chr17.chunk00125
17,meta-exonlist_sorted.chr17.chunk00126
17,meta-exonlist_sorted.chr17.chunk00127
17,meta-exonlist_sorted.chr17.chunk00128
17,meta-exonlist_sorted.chr17.chunk00129
17,meta-exonlist_sorted.chr17.chunk00130
17,meta-exonlist_sorted.chr17.chunk00131
17,meta-exonlist_sorted.chr17.chunk00132
17,meta-exonlist_sorted.chr17.chunk00133
17,meta-exonlist_sorted.chr17.chunk00134
17,meta-exonlist_sorted.chr17.chunk00135
17,meta-exonlist_sorted.chr17.chunk00136
17,meta-exonlist_sorted.chr17.chunk00137
17,meta-exonlist_sorted.chr17.chunk00138
17,meta-exonlist_sorted.chr17.chunk00139
17,meta-exonlist_sorted.chr17.chunk00140
17,meta-exonlist_sorted.chr17.chunk00141
17,meta-exonlist_sorted.chr17.chunk00142
17,meta-exonlist_sorted.chr17.chunk00143
17,meta-exonlist_sorted.chr17.chunk00144
17,meta-exonlist_sorted.chr17.chunk00145
17,meta-exonlist_sorted.chr17.chunk00146
17,meta-exonlist_sorted.chr17.chunk00147
17,meta-exonlist_sorted.chr17.chunk00148
17,meta-exonlist_sorted.chr17.chunk00149
17,meta-exonlist_sorted.chr17.chunk00150
17,meta-exonlist_sorted.chr17.chunk00151
17,meta-exonlist_sorted.chr17.chunk00152
17,meta-exonlist_sorted.chr17.chunk00153
17,meta-exonlist_sorted.chr17.chunk00154
17,meta-exonlist_sorted.chr17.chunk00155
17,meta-exonlist_sorted.chr17.chunk00156
17,meta-exonlist_sorted.chr17.chunk00157
17,meta-exonlist_sorted.chr17.chunk00158
17,meta-exonlist_sorted.chr17.chunk00159
17,meta-exonlist_sorted.chr17.chunk00160
17,meta-exonlist_sorted.chr17.chunk00161
17,meta-exonlist_sorted.chr17.chunk00162
17,meta-exonlist_sorted.chr17.chunk00163
17,meta-exonlist_sorted.chr17.chunk00164
17,meta-exonlist_sorted.chr17.chunk00165
17,meta-exonlist_sorted.chr17.chunk00166
17,meta-exonlist_sorted.chr17.chunk00167
17,meta-exonlist_sorted.chr17.chunk00168
17,meta-exonlist_sorted.chr17.chunk00169
17,meta-exonlist_sorted.chr17.chunk00170
17,meta-exonlist_sorted.chr17.chunk00171
17,meta-exonlist_sorted.chr17.chunk00172
17,meta-exonlist_sorted.chr17.chunk00173
17,meta-exonlist_sorted.chr17.chunk00174
17,meta-exonlist_sorted.chr17.chunk00175
17,meta-exonlist_sorted.chr17.chunk00176
17,meta-exonlist_sorted.chr17.chunk00177
17,meta-exonlist_sorted.chr17.chunk00178
17,meta-exonlist_sorted.chr17.chunk00179
17,meta-exonlist_sorted.chr17.chunk00180
17,meta-exonlist_sorted.chr17.chunk00181
17,meta-exonlist_sorted.chr17.chunk00182
17,meta-exonlist_sorted.chr17.chunk00183
17,meta-exonlist_sorted.chr17.chunk00184
17,meta-exonlist_sorted.chr17.chunk00185
17,meta-exonlist_sorted.chr17.chunk00186
17,meta-exonlist_sorted.chr17.chunk00187
17,meta-exonlist_sorted.chr17.chunk00188
17,meta-exonlist_sorted.chr17.chunk00189
17,meta-exonlist_sorted.chr17.chunk00190
17,meta-exonlist_sorted.chr17.chunk00191
17,meta-exonlist_sorted.chr17.chunk00192
17,meta-exonlist_sorted.chr17.chunk00193
17,meta-exonlist_sorted.chr17.chunk00194
17,meta-exonlist_sorted.chr17.chunk00195
17,meta-exonlist_sorted.chr17.chunk00196
17,meta-exonlist_sorted.chr17.chunk00197
17,meta-exonlist_sorted.chr17.chunk00198
17,meta-exonlist_sorted.chr17.chunk00199
17,meta-exonlist_sorted.chr17.chunk00200
17,meta-exonlist_sorted.chr17.chunk00201
17,meta-exonlist_sorted.chr17.chunk00202
17,meta-exonlist_sorted.chr17.chunk00203
17,meta-exonlist_sorted.chr17.chunk00204
17,meta-exonlist_sorted.chr17.chunk00205
17,meta-exonlist_sorted.chr17.chunk00206
17,meta-exonlist_sorted.chr17.chunk00207
17,meta-exonlist_sorted.chr17.chunk00208
17,meta-exonlist_sorted.chr17.chunk00209
17,meta-exonlist_sorted.chr17.chunk00210
17,meta-exonlist_sorted.chr17.chunk00211
17,meta-exonlist_sorted.chr17.chunk00212
17,meta-exonlist_sorted.chr17.chunk00213
17,meta-exonlist_sorted.chr17.chunk00214
17,meta-exonlist_sorted.chr17.chunk00215
17,meta-exonlist_sorted.chr17.chunk00216
17,meta-exonlist_sorted.chr17.chunk00217
17,meta-exonlist_sorted.chr17.chunk00218
17,meta-exonlist_sorted.chr17.chunk00219
17,meta-exonlist_sorted.chr17.chunk00220
17,meta-exonlist_sorted.chr17.chunk00221
17,meta-exonlist_sorted.chr17.chunk00222
17,meta-exonlist_sorted.chr17.chunk00223
17,meta-exonlist_sorted.chr17.chunk00224
17,meta-exonlist_sorted.chr17.chunk00225
17,meta-exonlist_sorted.chr17.chunk00226
17,meta-exonlist_sorted.chr17.chunk00227
17,meta-exonlist_sorted.chr17.chunk00228
17,meta-exonlist_sorted.chr17.chunk00229
17,meta-exonlist_sorted.chr17.chunk00230
17,meta-exonlist_sorted.chr17.chunk00231
17,meta-exonlist_sorted.chr17.chunk00232
17,meta-exonlist_sorted.chr17.chunk00233
17,meta-exonlist_sorted.chr17.chunk00234
17,meta-exonlist_sorted.chr17.chunk00235
17,meta-exonlist_sorted.chr17.chunk00236
17,meta-exonlist_sorted.chr17.chunk00237
17,meta-exonlist_sorted.chr17.chunk00238
17,meta-exonlist_sorted.chr17.chunk00239
17,meta-exonlist_sorted.chr17.chunk00240
17,meta-exonlist_sorted.chr17.chunk00241
17,meta-exonlist_sorted.chr17.chunk00242
17,meta-exonlist_sorted.chr17.chunk00243
17,meta-exonlist_sorted.chr17.chunk00244
17,meta-exonlist_sorted.chr17.chunk00245
17,meta-exonlist_sorted.chr17.chunk00246
17,meta-exonlist_sorted.chr17.chunk00247
17,meta-exonlist_sorted.chr17.chunk00248
17,meta-exonlist_sorted.chr17.chunk00249
17,meta-exonlist_sorted.chr17.chunk00250
17,meta-exonlist_sorted.chr17.chunk00251
17,meta-exonlist_sorted.chr17.chunk00252
17,meta-exonlist_sorted.chr17.chunk00253
17,meta-exonlist_sorted.chr17.chunk00254
17,meta-exonlist_sorted.chr17.chunk00255
17,meta-exonlist_sorted.chr17.chunk00256
17,meta-exonlist_sorted.chr17.chunk00257
17,meta-exonlist_sorted.chr17.chunk00258
17,meta-exonlist_sorted.chr17.chunk00259
17,meta-exonlist_sorted.chr17.chunk00260
17,meta-exonlist_sorted.chr17.chunk00261
17,meta-exonlist_sorted.chr17.chunk00262
17,meta-exonlist_sorted.chr17.chunk00263
17,meta-exonlist_sorted.chr17.chunk00264
17,meta-exonlist_sorted.chr17.chunk00265
17,meta-exonlist_sorted.chr17.chunk00266
17,meta-exonlist_sorted.chr17.chunk00267
17,meta-exonlist_sorted.chr17.chunk00268
17,meta-exonlist_sorted.chr17.chunk00269
17,meta-exonlist_sorted.chr17.chunk00270
17,meta-exonlist_sorted.chr17.chunk00271
17,meta-exonlist_sorted.chr17.chunk00272
17,meta-exonlist_sorted.chr17.chunk00273
17,meta-exonlist_sorted.chr17.chunk00274
17,meta-exonlist_sorted.chr17.chunk00275
17,meta-exonlist_sorted.chr17.chunk00276
17,meta-exonlist_sorted.chr17.chunk00277
17,meta-exonlist_sorted.chr17.chunk00278
17,meta-exonlist_sorted.chr17.chunk00279
17,meta-exonlist_sorted.chr17.chunk00280
17,meta-exonlist_sorted.chr17.chunk00281
17,meta-exonlist_sorted.chr17.chunk00282
17,meta-exonlist_sorted.chr17.chunk00283
17,meta-exonlist_sorted.chr17.chunk00284
17,meta-exonlist_sorted.chr17.chunk00285
17,meta-exonlist_sorted.chr17.chunk00286
17,meta-exonlist_sorted.chr17.chunk00287
17,meta-exonlist_sorted.chr17.chunk00288
17,meta-exonlist_sorted.chr17.chunk00289
17,meta-exonlist_sorted.chr17.chunk00290
17,meta-exonlist_sorted.chr17.chunk00291
17,meta-exonlist_sorted.chr17.chunk00292
17,meta-exonlist_sorted.chr17.chunk00293
17,meta-exonlist_sorted.chr17.chunk00294
17,meta-exonlist_sorted.chr17.chunk00295
17,meta-exonlist_sorted.chr17.chunk00296
17,meta-exonlist_sorted.chr17.chunk00297
17,meta-exonlist_sorted.chr17.chunk00298
17,meta-exonlist_sorted.chr17.chunk00299
17,meta-exonlist_sorted.chr17.chunk00300
17,meta-exonlist_sorted.chr17.chunk00301
17,meta-exonlist_sorted.chr17.chunk00302
17,meta-exonlist_sorted.chr17.chunk00303
17,meta-exonlist_sorted.chr17.chunk00304
17,meta-exonlist_sorted.chr17.chunk00305
17,meta-exonlist_sorted.chr17.chunk00306
17,meta-exonlist_sorted.chr17.chunk00307
17,meta-exonlist_sorted.chr17.chunk00308
17,meta-exonlist_sorted.chr17.chunk00309
17,meta-exonlist_sorted.chr17.chunk00310
17,meta-exonlist_sorted.chr17.chunk00311
17,meta-exonlist_sorted.chr17.chunk00312
17,meta-exonlist_sorted.chr17.chunk00313
17,meta-exonlist_sorted.chr17.chunk00314
17,meta-exonlist_sorted.chr17.chunk00315
17,meta-exonlist_sorted.chr17.chunk00316
17,meta-exonlist_sorted.chr17.chunk00317
17,meta-exonlist_sorted.chr17.chunk00318
17,meta-exonlist_sorted.chr17.chunk00319
17,meta-exonlist_sorted.chr17.chunk00320
17,meta-exonlist_sorted.chr17.chunk00321
17,meta-exonlist_sorted.chr17.chunk00322
17,meta-exonlist_sorted.chr17.chunk00323
17,meta-exonlist_sorted.chr17.chunk00324
17,meta-exonlist_sorted.chr17.chunk00325
17,meta-exonlist_sorted.chr17.chunk00326
17,meta-exonlist_sorted.chr17.chunk00327
17,meta-exonlist_sorted.chr17.chunk00328
17,meta-exonlist_sorted.chr17.chunk00329
17,meta-exonlist_sorted.chr17.chunk00330
17,meta-exonlist_sorted.chr17.chunk00331
17,meta-exonlist_sorted.chr17.chunk00332
17,meta-exonlist_sorted.chr17.chunk00333
17,meta-exonlist_sorted.chr17.chunk00334
17,meta-exonlist_sorted.chr17.chunk00335
17,meta-exonlist_sorted.chr17.chunk00336
17,meta-exonlist_sorted.chr17.chunk00337
17,meta-exonlist_sorted.chr17.chunk00338
17,meta-exonlist_sorted.chr17.chunk00339
17,meta-exonlist_sorted.chr17.chunk00340
17,meta-exonlist_sorted.chr17.chunk00341
17,meta-exonlist_sorted.chr17.chunk00342
17,meta-exonlist_sorted.chr17.chunk00343
17,meta-exonlist_sorted.chr17.chunk00344
17,meta-exonlist_sorted.chr17.chunk00345
17,meta-exonlist_sorted.chr17.chunk00346
17,meta-exonlist_sorted.chr17.chunk00347
17,meta-exonlist_sorted.chr17.chunk00348
17,meta-exonlist_sorted.chr17.chunk00349
17,meta-exonlist_sorted.chr17.chunk00350
17,meta-exonlist_sorted.chr17.chunk00351
17,meta-exonlist_sorted.chr17.chunk00352
17,meta-exonlist_sorted.chr17.chunk00353
17,meta-exonlist_sorted.chr17.chunk00354
17,meta-exonlist_sorted.chr17.chunk00355
17,meta-exonlist_sorted.chr17.chunk00356
17,meta-exonlist_sorted.chr17.chunk00357
17,meta-exonlist_sorted.chr17.chunk00358
17,meta-exonlist_sorted.chr17.chunk00359
17,meta-exonlist_sorted.chr17.chunk00360
17,meta-exonlist_sorted.chr17.chunk00361
17,meta-exonlist_sorted.chr17.chunk00362
17,meta-exonlist_sorted.chr17.chunk00363
17,meta-exonlist_sorted.chr17.chunk00364
17,meta-exonlist_sorted.chr17.chunk00365
17,meta-exonlist_sorted.chr17.chunk00366
17,meta-exonlist_sorted.chr17.chunk00367
17,meta-exonlist_sorted.chr17.chunk00368
17,meta-exonlist_sorted.chr17.chunk00369
17,meta-exonlist_sorted.chr17.chunk00370
17,meta-exonlist_sorted.chr17.chunk00371
17,meta-exonlist_sorted.chr17.chunk00372
17,meta-exonlist_sorted.chr17.chunk00373
17,meta-exonlist_sorted.chr17.chunk00374
17,meta-exonlist_sorted.chr17.chunk00375
17,meta-exonlist_sorted.chr17.chunk00376
17,meta-exonlist_sorted.chr17.chunk00377
17,meta-exonlist_sorted.chr17.chunk00378
17,meta-exonlist_sorted.chr17.chunk00379
17,meta-exonlist_sorted.chr17.chunk00380
17,meta-exonlist_sorted.chr17.chunk00381
17,meta-exonlist_sorted.chr17.chunk00382
17,meta-exonlist_sorted.chr17.chunk00383
17,meta-exonlist_sorted.chr17.chunk00384
17,meta-exonlist_sorted.chr17.chunk00385
17,meta-exonlist_sorted.chr17.chunk00386
17,meta-exonlist_sorted.chr17.chunk00387
17,meta-exonlist_sorted.chr17.chunk00388
17,meta-exonlist_sorted.chr17.chunk00389
17,meta-exonlist_sorted.chr17.chunk00390
17,meta-exonlist_sorted.chr17.chunk00391
17,meta-exonlist_sorted.chr17.chunk00392
17,meta-exonlist_sorted.chr17.chunk00393
17,meta-exonlist_sorted.chr17.chunk00394
17,meta-exonlist_sorted.chr17.chunk00395
17,meta-exonlist_sorted.chr17.chunk00396
17,meta-exonlist_sorted.chr17.chunk00397
17,meta-exonlist_sorted.chr17.chunk00398
17,meta-exonlist_sorted.chr17.chunk00399
17,meta-exonlist_sorted.chr17.chunk00400
17,meta-exonlist_sorted.chr17.chunk00401
17,meta-exonlist_sorted.chr17.chunk00402
17,meta-exonlist_sorted.chr17.chunk00403
17,meta-exonlist_sorted.chr17.chunk00404
17,meta-exonlist_sorted.chr17.chunk00405
17,meta-exonlist_sorted.chr17.chunk00406
17,meta-exonlist_sorted.chr17.chunk00407
17,meta-exonlist_sorted.chr17.chunk00408
17,meta-exonlist_sorted.chr17.chunk00409
17,meta-exonlist_sorted.chr17.chunk00410
17,meta-exonlist_sorted.chr17.chunk00411
17,meta-exonlist_sorted.chr17.chunk00412
17,meta-exonlist_sorted.chr17.chunk00413
17,meta-exonlist_sorted.chr17.chunk00414
17,meta-exonlist_sorted.chr17.chunk00415
17,meta-exonlist_sorted.chr17.chunk00416
17,meta-exonlist_sorted.chr17.chunk00417
17,meta-exonlist_sorted.chr17.chunk00418
17,meta-exonlist_sorted.chr17.chunk00419
17,meta-exonlist_sorted.chr17.chunk00420
17,meta-exonlist_sorted.chr17.chunk00421
17,meta-exonlist_sorted.chr17.chunk00422
17,meta-exonlist_sorted.chr17.chunk00423
17,meta-exonlist_sorted.chr17.chunk00424
17,meta-exonlist_sorted.chr17.chunk00425
17,meta-exonlist_sorted.chr17.chunk00426
17,meta-exonlist_sorted.chr17.chunk00427
17,meta-exonlist_sorted.chr17.chunk00428
17,meta-exonlist_sorted.chr17.chunk00429
17,meta-exonlist_sorted.chr17.chunk00430
17,meta-exonlist_sorted.chr17.chunk00431
17,meta-exonlist_sorted.chr17.chunk00432
17,meta-exonlist_sorted.chr17.chunk00433
17,meta-exonlist_sorted.chr17.chunk00434
17,meta-exonlist_sorted.chr17.chunk00435
17,meta-exonlist_sorted.chr17.chunk00436
17,meta-exonlist_sorted.chr17.chunk00437
17,meta-exonlist_sorted.chr17.chunk00438
17,meta-exonlist_sorted.chr17.chunk00439
17,meta-exonlist_sorted.chr17.chunk00440
17,meta-exonlist_sorted.chr17.chunk00441
17,meta-exonlist_sorted.chr17.chunk00442
17,meta-exonlist_sorted.chr17.chunk00443
17,meta-exonlist_sorted.chr17.chunk00444
17,meta-exonlist_sorted.chr17.chunk00445
17,meta-exonlist_sorted.chr17.chunk00446
17,meta-exonlist_sorted.chr17.chunk00447
17,meta-exonlist_sorted.chr17.chunk00448
17,meta-exonlist_sorted.chr17.chunk00449
17,meta-exonlist_sorted.chr17.chunk00450
17,meta-exonlist_sorted.chr17.chunk00451
17,meta-exonlist_sorted.chr17.chunk00452
17,meta-exonlist_sorted.chr17.chunk00453
17,meta-exonlist_sorted.chr17.chunk00454
17,meta-exonlist_sorted.chr17.chunk00455
17,meta-exonlist_sorted.chr17.chunk00456
17,meta-exonlist_sorted.chr17.chunk00457
17,meta-exonlist_sorted.chr17.chunk00458
17,meta-exonlist_sorted.chr17.chunk00459
17,meta-exonlist_sorted.chr17.chunk00460
17,meta-exonlist_sorted.chr17.chunk00461
17,meta-exonlist_sorted.chr17.chunk00462
17,meta-exonlist_sorted.chr17.chunk00463
17,meta-exonlist_sorted.chr17.chunk00464
17,meta-exonlist_sorted.chr17.chunk00465
17,meta-exonlist_sorted.chr17.chunk00466
17,meta-exonlist_sorted.chr17.chunk00467
17,meta-exonlist_sorted.chr17.chunk00468
17,meta-exonlist_sorted.chr17.chunk00469
17,meta-exonlist_sorted.chr17.chunk00470
17,meta-exonlist_sorted.chr17.chunk00471
17,meta-exonlist_sorted.chr17.chunk00472
17,meta-exonlist_sorted.chr17.chunk00473
17,meta-exonlist_sorted.chr17.chunk00474
17,meta-exonlist_sorted.chr17.chunk00475
17,meta-exonlist_sorted.chr17.chunk00476
17,meta-exonlist_sorted.chr17.chunk00477
17,meta-exonlist_sorted.chr17.chunk00478
17,meta-exonlist_sorted.chr17.chunk00479
17,meta-exonlist_sorted.chr17.chunk00480
17,meta-exonlist_sorted.chr17.chunk00481
17,meta-exonlist_sorted.chr17.chunk00482
17,meta-exonlist_sorted.chr17.chunk00483
17,meta-exonlist_sorted.chr17.chunk00484
17,meta-exonlist_sorted.chr17.chunk00485
17,meta-exonlist_sorted.chr17.chunk00486
17,meta-exonlist_sorted.chr17.chunk00487
17,meta-exonlist_sorted.chr17.chunk00488
17,meta-exonlist_sorted.chr17.chunk00489
17,meta-exonlist_sorted.chr17.chunk00490
17,meta-exonlist_sorted.chr17.chunk00491
17,meta-exonlist_sorted.chr17.chunk00492
17,meta-exonlist_sorted.chr17.chunk00493
17,meta-exonlist_sorted.chr17.chunk00494
17,meta-exonlist_sorted.chr17.chunk00495
17,meta-exonlist_sorted.chr17.chunk00496
17,meta-exonlist_sorted.chr17.chunk00497
17,meta-exonlist_sorted.chr17.chunk00498
17,meta-exonlist_sorted.chr17.chunk00499
17,meta-exonlist_sorted.chr17.chunk00500
17,meta-exonlist_sorted.chr17.chunk00501
17,meta-exonlist_sorted.chr17.chunk00502
17,meta-exonlist_sorted.chr17.chunk00503
17,meta-exonlist_sorted.chr17.chunk00504
17,meta-exonlist_sorted.chr17.chunk00505
17,meta-exonlist_sorted.chr17.chunk00506
17,meta-exonlist_sorted.chr17.chunk00507
17,meta-exonlist_sorted.chr17.chunk00508
17,meta-exonlist_sorted.chr17.chunk00509
17,meta-exonlist_sorted.chr17.chunk00510
17,meta-exonlist_sorted.chr17.chunk00511
17,meta-exonlist_sorted.chr17.chunk00512
17,meta-exonlist_sorted.chr17.chunk00513
17,meta-exonlist_sorted.chr17.chunk00514
17,meta-exonlist_sorted.chr17.chunk00515
17,meta-exonlist_sorted.chr17.chunk00516
17,meta-exonlist_sorted.chr17.chunk00517
17,meta-exonlist_sorted.chr17.chunk00518
17,meta-exonlist_sorted.chr17.chunk00519
17,meta-exonlist_sorted.chr17.chunk00520
17,meta-exonlist_sorted.chr17.chunk00521
17,meta-exonlist_sorted.chr17.chunk00522
17,meta-exonlist_sorted.chr17.chunk00523
17,meta-exonlist_sorted.chr17.chunk00524
17,meta-exonlist_sorted.chr17.chunk00525
17,meta-exonlist_sorted.chr17.chunk00526
17,meta-exonlist_sorted.chr17.chunk00527
17,meta-exonlist_sorted.chr17.chunk00528
17,meta-exonlist_sorted.chr17.chunk00529
17,meta-exonlist_sorted.chr17.chunk00530
17,meta-exonlist_sorted.chr17.chunk00531
17,meta-exonlist_sorted.chr17.chunk00532
17,meta-exonlist_sorted.chr17.chunk00533
17,meta-exonlist_sorted.chr17.chunk00534
17,meta-exonlist_sorted.chr17.chunk00535
17,meta-exonlist_sorted.chr17.chunk00536
17,meta-exonlist_sorted.chr17.chunk00537
17,meta-exonlist_sorted.chr17.chunk00538
17,meta-exonlist_sorted.chr17.chunk00539
17,meta-exonlist_sorted.chr17.chunk00540
17,meta-exonlist_sorted.chr17.chunk00541
17,meta-exonlist_sorted.chr17.chunk00542
17,meta-exonlist_sorted.chr17.chunk00543
17,meta-exonlist_sorted.chr17.chunk00544
17,meta-exonlist_sorted.chr17.chunk00545
17,meta-exonlist_sorted.chr17.chunk00546
17,meta-exonlist_sorted.chr17.chunk00547
17,meta-exonlist_sorted.chr17.chunk00548
17,meta-exonlist_sorted.chr17.chunk00549
17,meta-exonlist_sorted.chr17.chunk00550
17,meta-exonlist_sorted.chr17.chunk00551
17,meta-exonlist_sorted.chr17.chunk00552
17,meta-exonlist_sorted.chr17.chunk00553
17,meta-exonlist_sorted.chr17.chunk00554
17,meta-exonlist_sorted.chr17.chunk00555
17,meta-exonlist_sorted.chr17.chunk00556
17,meta-exonlist_sorted.chr17.chunk00557
17,meta-exonlist_sorted.chr17.chunk00558
17,meta-exonlist_sorted.chr17.chunk00559
17,meta-exonlist_sorted.chr17.chunk00560
17,meta-exonlist_sorted.chr17.chunk00561
17,meta-exonlist_sorted.chr17.chunk00562
17,meta-exonlist_sorted.chr17.chunk00563
17,meta-exonlist_sorted.chr17.chunk00564
17,meta-exonlist_sorted.chr17.chunk00565
17,meta-exonlist_sorted.chr17.chunk00566
17,meta-exonlist_sorted.chr17.chunk00567
17,meta-exonlist_sorted.chr17.chunk00568
17,meta-exonlist_sorted.chr17.chunk00569
17,meta-exonlist_sorted.chr17.chunk00570
17,meta-exonlist_sorted.chr17.chunk00571
17,meta-exonlist_sorted.chr17.chunk00572
17,meta-exonlist_sorted.chr17.chunk00573
17,meta-exonlist_sorted.chr17.chunk00574
17,meta-exonlist_sorted.chr17.chunk00575
17,meta-exonlist_sorted.chr17.chunk00576
17,meta-exonlist_sorted.chr17.chunk00577
17,meta-exonlist_sorted.chr17.chunk00578
17,meta-exonlist_sorted.chr17.chunk00579
17,meta-exonlist_sorted.chr17.chunk00580
17,meta-exonlist_sorted.chr17.chunk00581
